"Event_ID","Disaster_Severity_Level","Population_Affected","Available_Rescue_Units","Available_Medical_Units","Response_Time_Minutes","Distance_to_Hospital_KM","Infrastructure_Damage_Percent","Weather_Severity_Index","Communication_Network_Status_Percent","Resource_Allocation_Efficiency_Score","Population_Affected_norm","Available_Rescue_Units_norm","Available_Medical_Units_norm","Response_Time_Minutes_norm","Distance_to_Hospital_KM_norm","Infrastructure_Damage_Percent_norm","Weather_Severity_Index_norm","Communication_Network_Status_Percent_norm","Resource_Allocation_Efficiency_Score_norm","Disaster_Severity_Level_Encoded"
"EVT-00348","Medium",3827,39,26,35.1,14,39.4,4.6,60.2,59,0.0714967006014833,0.5,0.490566037735849,0.279340446168768,0.25,0.394394394394394,0.431578947368421,0.595116988809766,0.531428571428571,1
"EVT-00291","Medium",4279,25,16,38.3,19.4,37.2,3.5,60.2,53.7,0.0802950966460981,0.320512820512821,0.30188679245283,0.310378273520853,0.358,0.372372372372372,0.315789473684211,0.595116988809766,0.470857142857143,1
"EVT-00083","Low",444,62,44,16,9.2,10.6,1.7,86.9,86.8,0.00564498861269538,0.794871794871795,0.830188679245283,0.0940834141610087,0.154,0.106106106106106,0.126315789473684,0.866734486266531,0.849142857142857,0
"EVT-00410","High",14010,23,16,54.5,31.7,68.8,6.3,29.4,47.1,0.269713662818991,0.294871794871795,0.30188679245283,0.467507274490786,0.604,0.688688688688689,0.610526315789474,0.281790437436419,0.395428571428571,2
"EVT-00223","Medium",3456,37,31,26.1,17.3,34.9,3.5,67.2,58.9,0.0642750082728281,0.474358974358974,0.584905660377358,0.192046556741028,0.316,0.349349349349349,0.315789473684211,0.666327568667345,0.530285714285714,1
"EVT-00424","High",11062,22,18,45.4,22.9,63.5,7.2,54.6,51,0.212329433749246,0.282051282051282,0.339622641509434,0.379243452958293,0.428,0.635635635635636,0.705263157894737,0.538148524923703,0.44,2
"EVT-00462","High",10049,39,21,52,22,66.9,7.6,52.9,47.9,0.192610904560761,0.5,0.39622641509434,0.443258971871969,0.41,0.66966966966967,0.747368421052632,0.520854526958291,0.404571428571429,2
"EVT-00510","High",9804,31,17,58.6,24.6,66.5,7,47.2,40.8,0.187841862456933,0.397435897435897,0.320754716981132,0.507274490785645,0.462,0.665665665665666,0.684210526315789,0.462868769074262,0.323428571428571,2
"EVT-00562","Critical",39200,9,5,88.2,38,89,9,14.7,23.2,0.760049053004497,0.115384615384615,0.0943396226415094,0.794374393792435,0.73,0.890890890890891,0.894736842105263,0.132248219735504,0.122285714285714,3
"EVT-00404","High",15292,7,9,60.1,28.2,73.9,8.1,38.2,34.9,0.294668405582699,0.0897435897435897,0.169811320754717,0.521823472356935,0.534,0.73973973973974,0.8,0.371312309257375,0.256,2
"EVT-00332","Medium",2947,35,29,34.5,18.9,43.4,3.6,67.1,57.1,0.054367079983649,0.448717948717949,0.547169811320755,0.273520853540252,0.348,0.434434434434434,0.326315789473684,0.665310274669379,0.509714285714286,1
"EVT-00443","High",14519,26,10,49.6,21.4,68.7,7.2,41.9,31.8,0.27962159110817,0.333333333333333,0.188679245283019,0.419980601357905,0.398,0.687687687687688,0.705263157894737,0.408952187182096,0.220571428571429,2
"EVT-00164","Low",986,45,28,20.3,9.9,19.9,2.5,75.6,78.3,0.0161952776750433,0.576923076923077,0.528301886792453,0.135790494665373,0.168,0.199199199199199,0.210526315789474,0.751780264496439,0.752,0
"EVT-00586","Critical",28887,10,5,80.9,34.5,77.6,9.3,36,32.4,0.559301578650264,0.128205128205128,0.0943396226415094,0.72356935014549,0.66,0.776776776776777,0.926315789473684,0.348931841302136,0.227428571428571,3
"EVT-00513","High",6509,48,24,49.8,18.9,41.9,5.4,62,67.4,0.123703112529928,0.615384615384615,0.452830188679245,0.42192046556741,0.348,0.419419419419419,0.515789473684211,0.613428280773143,0.627428571428571,2
"EVT-00134","Low",437,63,42,11.5,5.1,10.1,1.5,100,88.3,0.0055087302668717,0.807692307692308,0.792452830188679,0.0504364694471387,0.072,0.101101101101101,0.105263157894737,1,0.866285714285714,0
"EVT-00181","Medium",2562,48,32,30.1,19,38.1,4.3,74.1,69.8,0.0468728709633465,0.615384615384615,0.60377358490566,0.230843840931135,0.35,0.381381381381381,0.4,0.736520854526958,0.654857142857143,1
"EVT-00009","Low",397,56,48,13.2,7.6,10.2,2.2,86.9,82,0.00473011114787924,0.717948717948718,0.905660377358491,0.066925315227934,0.122,0.102102102102102,0.178947368421053,0.866734486266531,0.794285714285714,0
"EVT-00252","Medium",1599,61,39,34.6,14.6,24.3,3.8,76.5,74.8,0.0281276156736029,0.782051282051282,0.735849056603774,0.274490785645005,0.262,0.243243243243243,0.347368421052632,0.760935910478128,0.712,1
"EVT-00421","High",12254,21,19,43.7,21.6,55.7,9,43.2,41.7,0.235532283495221,0.269230769230769,0.358490566037736,0.362754607177498,0.402,0.557557557557558,0.894736842105263,0.422177009155646,0.333714285714286,2
"EVT-00067","Low",567,66,40,22.7,8.8,17.8,2.7,81.9,78.1,0.00803924240359722,0.846153846153846,0.754716981132076,0.159068865179437,0.146,0.178178178178178,0.231578947368421,0.81586978636826,0.749714285714286,0
"EVT-00584","Critical",41113,7,3,103,49.7,82,9.1,20.6,21.4,0.797286512370311,0.0897435897435897,0.0566037735849057,0.937924345295829,0.964,0.820820820820821,0.905263157894737,0.192268565615463,0.101714285714286,3
"EVT-00059","Low",518,57,42,22.4,7.6,9.5,2.7,86.2,83.7,0.00708543398283145,0.730769230769231,0.792452830188679,0.156159068865179,0.122,0.0950950950950951,0.231578947368421,0.859613428280773,0.813714285714286,0
"EVT-00563","Critical",27398,17,10,69.8,27.9,69.3,7.9,37.6,38.8,0.530317481945769,0.217948717948718,0.188679245283019,0.615906886517944,0.528,0.693693693693694,0.778947368421053,0.365208545269583,0.300571428571429,3
"EVT-00547","Critical",39390,16,8,84.5,38.7,84.6,8.7,17.5,26.7,0.763747493819711,0.205128205128205,0.150943396226415,0.758486905916586,0.744,0.846846846846847,0.863157894736842,0.160732451678535,0.162285714285714,3
"EVT-00162","Low",342,61,36,15.3,5.7,6.6,2.1,95.7,82.5,0.00365950985926459,0.782051282051282,0.679245283018868,0.0872938894277401,0.084,0.0660660660660661,0.168421052631579,0.956256358087487,0.8,0
"EVT-00368","Medium",2805,48,33,31,15.7,31.4,4,65,68,0.0516029821112257,0.615384615384615,0.622641509433962,0.239573229873909,0.284,0.314314314314314,0.368421052631579,0.643947100712106,0.634285714285714,1
"EVT-00116","Low",545,60,36,16,7.4,10.7,1.4,88.1,83.6,0.00761100188815136,0.769230769230769,0.679245283018868,0.0940834141610087,0.118,0.107107107107107,0.0947368421052631,0.878942014242116,0.812571428571429,0
"EVT-00048","Low",430,69,42,8.1,6,7.4,1.7,89.6,85.5,0.00537247192104802,0.884615384615385,0.792452830188679,0.017458777885548,0.09,0.0740740740740741,0.126315789473684,0.894201424211597,0.834285714285714,0
"EVT-00070","Low",807,46,28,19.8,12.5,13.8,2.9,89.1,78.9,0.012710957117552,0.58974358974359,0.528301886792453,0.13094083414161,0.22,0.138138138138138,0.252631578947368,0.88911495422177,0.758857142857143,0
"EVT-00353","Medium",4253,41,29,37,17.1,41,4.8,59,63.1,0.079788994218753,0.525641025641026,0.547169811320755,0.297769156159069,0.312,0.41041041041041,0.452631578947368,0.582909460834181,0.578285714285714,1
"EVT-00365","Medium",4270,45,17,37.2,18.8,34.5,4.9,55,60.9,0.0801199073443248,0.576923076923077,0.320754716981132,0.299709020368574,0.346,0.345345345345345,0.463157894736842,0.542217700915565,0.553142857142857,1
"EVT-00340","Medium",2880,33,19,26.5,12.9,37.2,3.7,61.8,69.8,0.0530628929593366,0.423076923076923,0.358490566037736,0.195926285160039,0.228,0.372372372372372,0.336842105263158,0.611393692777213,0.654857142857143,1
"EVT-00057","Low",268,68,45,9.3,7.2,7.1,2.1,96.4,90.9,0.00221906448912853,0.871794871794872,0.849056603773585,0.02909796314258,0.114,0.0710710710710711,0.168421052631579,0.963377416073245,0.896,0
"EVT-00456","High",16299,10,6,68.5,26.2,66.9,7.2,40,46.8,0.314270141903334,0.128205128205128,0.113207547169811,0.603297769156159,0.494,0.66966966966967,0.705263157894737,0.389623601220753,0.392,2
"EVT-00379","Medium",3167,31,15,31.6,13.9,38.4,5.2,60.6,60,0.0586494851381076,0.397435897435897,0.283018867924528,0.245392822502425,0.248,0.384384384384384,0.494736842105263,0.599186164801628,0.542857142857143,1
"EVT-00040","Low",444,68,46,6.8,4.8,10.4,1.8,94.8,90.9,0.00564498861269538,0.871794871794872,0.867924528301887,0.00484966052376334,0.066,0.104104104104104,0.136842105263158,0.947100712105798,0.896,0
"EVT-00183","Medium",3590,57,42,37.8,21.3,35.6,3.6,64.6,67,0.0668833823214529,0.730769230769231,0.792452830188679,0.30552861299709,0.396,0.356356356356356,0.326315789473684,0.639877924720244,0.622857142857143,1
"EVT-00346","Medium",3885,41,28,39.5,14.2,47.7,3.2,64.9,59.2,0.0726256983240224,0.525641025641026,0.528301886792453,0.322017458777886,0.254,0.477477477477477,0.284210526315789,0.64292980671414,0.533714285714286,1
"EVT-00182","Medium",5632,25,22,41.5,20.3,46.9,3.4,59.8,54,0.106631888346018,0.320512820512821,0.415094339622642,0.341416100872939,0.376,0.469469469469469,0.305263157894737,0.591047812817904,0.474285714285714,1
"EVT-00203","Medium",4293,14,13,36.5,17.4,38.1,6.5,61.2,51.6,0.0805676133377455,0.179487179487179,0.245283018867925,0.292919495635306,0.318,0.381381381381381,0.631578947368421,0.60528992878942,0.446857142857143,1
"EVT-00445","High",12318,32,15,49.5,21.2,55.1,7.1,59.5,50.9,0.236778074085609,0.41025641025641,0.283018867924528,0.419010669253152,0.394,0.551551551551552,0.694736842105263,0.587995930824008,0.438857142857143,2
"EVT-00044","Low",825,45,33,21.6,10,16.8,3.2,84.6,71.7,0.0130613357210986,0.576923076923077,0.622641509433962,0.148399612027158,0.17,0.168168168168168,0.284210526315789,0.843336724313327,0.676571428571429,0
"EVT-00370","Medium",1876,53,30,30.4,17.1,33.2,3.7,70.2,68.1,0.0335195530726257,0.67948717948718,0.566037735849057,0.233753637245393,0.312,0.332332332332332,0.336842105263158,0.696846388606307,0.635428571428571,1
"EVT-00159","Low",646,48,32,17.7,7.4,11.3,1,84.2,85.9,0.00957701516360734,0.615384615384615,0.60377358490566,0.110572259941804,0.118,0.113113113113113,0.0526315789473684,0.839267548321465,0.838857142857143,0
"EVT-00300","Medium",3246,20,15,37.4,15.8,38.4,3.9,61.9,56.8,0.0601872578981177,0.256410256410256,0.283018867924528,0.301648884578079,0.286,0.384384384384384,0.357894736842105,0.612410986775178,0.506285714285714,1
"EVT-00318","Medium",3154,52,32,30.4,15.7,28.3,3.5,71.5,73.1,0.058396433924435,0.666666666666667,0.60377358490566,0.233753637245393,0.284,0.283283283283283,0.315789473684211,0.710071210579858,0.692571428571429,1
"EVT-00034","Low",632,57,39,16,6.4,13.7,2.1,90.6,86.9,0.00930449847195998,0.730769230769231,0.735849056603774,0.0940834141610087,0.098,0.137137137137137,0.168421052631579,0.904374364191251,0.850285714285714,0
"EVT-00388","Medium",4352,31,14,39.4,22.1,43.5,4.9,58.2,52.5,0.0817160765382594,0.397435897435897,0.264150943396226,0.321047526673133,0.412,0.435435435435435,0.463157894736842,0.574771108850458,0.457142857142857,1
"EVT-00519","High",9952,39,22,53.8,22.7,61.9,7,44,37.4,0.190722753197205,0.5,0.415094339622642,0.460717749757517,0.424,0.61961961961962,0.684210526315789,0.430315361139369,0.284571428571429,2
"EVT-00324","Medium",2972,32,19,29.6,14.8,35.3,3.6,71.2,60.2,0.0548537169330193,0.41025641025641,0.358490566037736,0.225994180407371,0.266,0.353353353353353,0.326315789473684,0.707019328585961,0.545142857142857,1
"EVT-00056","Low",728,57,32,19.6,8.9,14.5,2.5,96.1,96.1,0.0111731843575419,0.730769230769231,0.60377358490566,0.129000969932105,0.148,0.145145145145145,0.210526315789474,0.960325534079349,0.955428571428571,0
"EVT-00148","Low",603,47,34,19.4,6.7,9.5,1.8,90.8,90.3,0.00873999961069044,0.602564102564103,0.641509433962264,0.127061105722599,0.104,0.0950950950950951,0.136842105263158,0.906408952187182,0.889142857142857,0
"EVT-00496","High",8718,46,22,36.5,17.4,50.4,5.9,67.6,53.3,0.166702353376287,0.58974358974359,0.415094339622642,0.292919495635306,0.318,0.504504504504504,0.568421052631579,0.670396744659206,0.466285714285714,2
"EVT-00506","High",10859,27,28,54.8,22,39.1,6.5,58.9,55.5,0.208377941720359,0.346153846153846,0.528301886792453,0.470417070805044,0.41,0.391391391391391,0.631578947368421,0.581892166836216,0.491428571428571,2
"EVT-00414","High",8557,40,25,44.1,17.3,50.6,7.1,51.2,59.8,0.163568411422342,0.512820512820513,0.471698113207547,0.366634335596508,0.316,0.506506506506507,0.694736842105263,0.503560528992879,0.540571428571429,2
"EVT-00598","Critical",45418,15,5,107.1,51.5,84.3,9.3,10.8,20.7,0.881085395051876,0.192307692307692,0.0943396226415094,0.977691561590689,1,0.843843843843844,0.926315789473684,0.0925737538148525,0.0937142857142857,3
"EVT-00019","Low",605,61,39,15.4,8.3,9.4,2.4,88.6,84.2,0.00877893056664006,0.782051282051282,0.735849056603774,0.0882638215324927,0.136,0.0940940940940941,0.2,0.884028484231943,0.819428571428572,0
"EVT-00406","High",6852,34,21,60.8,20.7,52.8,5.8,63.4,57.2,0.130379771475289,0.435897435897436,0.39622641509434,0.528612997090204,0.384,0.528528528528528,0.557894736842105,0.627670396744659,0.510857142857143,2
"EVT-00006","Low",757,52,38,19.7,8.5,17.5,1.9,84.8,81.7,0.0117376832188114,0.666666666666667,0.716981132075472,0.129970902036857,0.14,0.175175175175175,0.147368421052632,0.845371312309257,0.790857142857143,0
"EVT-00049","Low",617,49,36,17.8,10.4,11.8,3.4,87.4,80.9,0.0090125163023378,0.628205128205128,0.679245283018868,0.111542192046557,0.178,0.118118118118118,0.305263157894737,0.871820956256358,0.781714285714286,0
"EVT-00001","Low",416,68,46,16.5,6.2,3.2,1.6,98,87.6,0.00509995522940066,0.871794871794872,0.867924528301887,0.0989330746847721,0.094,0.032032032032032,0.115789473684211,0.979654120040692,0.858285714285714,0
"EVT-00166","Low",545,70,48,18.4,6.2,9.3,1.9,90.5,88.9,0.00761100188815136,0.897435897435897,0.905660377358491,0.117361784675073,0.094,0.0930930930930931,0.147368421052632,0.903357070193286,0.873142857142857,0
"EVT-00467","High",10644,18,9,58.3,27.1,52.1,7.4,50.7,48.6,0.204192863955774,0.230769230769231,0.169811320754717,0.504364694471387,0.512,0.521521521521522,0.726315789473684,0.498474059003052,0.412571428571429,2
"EVT-00411","High",16681,13,12,59.2,29.4,60,7.7,31,39.8,0.321705954489713,0.166666666666667,0.226415094339623,0.513094083414161,0.558,0.600600600600601,0.757894736842105,0.298067141403866,0.312,2
"EVT-00105","Low",357,62,41,18.3,10,7.6,1.9,100,90,0.00395149202888677,0.794871794871795,0.773584905660377,0.11639185257032,0.17,0.0760760760760761,0.147368421052632,1,0.885714285714286,0
"EVT-00548","Critical",39136,6,4,87,46.1,85.5,9.2,28.7,34.7,0.758803262414109,0.0769230769230769,0.0754716981132075,0.782735208535402,0.892,0.855855855855856,0.91578947368421,0.274669379450661,0.253714285714286,3
"EVT-00448","High",15107,16,12,58.8,25.6,69.1,6.7,37.4,31.6,0.291067292157359,0.205128205128205,0.226415094339623,0.50921435499515,0.482,0.691691691691692,0.652631578947368,0.363173957273652,0.218285714285714,2
"EVT-00255","Medium",2653,43,37,26.8,14.1,31.9,4.4,84.6,65.4,0.0486442294590544,0.551282051282051,0.69811320754717,0.198836081474297,0.252,0.319319319319319,0.410526315789474,0.843336724313327,0.604571428571429,1
"EVT-00549","Critical",38012,11,7,85.8,28.4,83.5,8.3,17.5,23.6,0.73692406517042,0.141025641025641,0.132075471698113,0.77109602327837,0.538,0.835835835835836,0.821052631578947,0.160732451678535,0.126857142857143,3
"EVT-00118","Low",404,69,49,15.8,8.2,3.8,1,98.7,90.1,0.00486636949370292,0.884615384615385,0.924528301886792,0.0921435499515034,0.134,0.038038038038038,0.0526315789473684,0.98677517802645,0.886857142857143,0
"EVT-00158","Low",444,64,40,15,8.3,11,3.1,87.3,90.6,0.00564498861269538,0.82051282051282,0.754716981132076,0.084384093113482,0.136,0.11011011011011,0.273684210526316,0.870803662258393,0.892571428571428,0
"EVT-00432","High",13884,17,13,60.4,27.9,58.6,7,43.3,46.5,0.267261012594164,0.217948717948718,0.245283018867925,0.524733268671193,0.528,0.586586586586587,0.684210526315789,0.423194303153611,0.388571428571429,2
"EVT-00352","Medium",2146,47,34,31,13.1,28.1,3.6,77.2,69.1,0.0387752321258249,0.602564102564103,0.641509433962264,0.239573229873909,0.232,0.281281281281281,0.326315789473684,0.768056968463886,0.646857142857143,1
"EVT-00168","Low",428,67,42,12.6,5.6,6.1,2.2,93.8,85.8,0.0053335409650984,0.858974358974359,0.792452830188679,0.061105722599418,0.082,0.0610610610610611,0.178947368421053,0.936927772126144,0.837714285714286,0
"EVT-00301","Medium",2952,49,25,31.6,14.7,37.3,3.2,69.6,64.4,0.0544644073735231,0.628205128205128,0.471698113207547,0.245392822502425,0.264,0.373373373373373,0.284210526315789,0.690742624618515,0.593142857142857,1
"EVT-00557","Critical",48459,9,6,100,45.3,92.8,9.1,1.7,14.9,0.940279913573278,0.115384615384615,0.113207547169811,0.908826382153249,0.876,0.928928928928929,0.905263157894737,0,0.0274285714285714,3
"EVT-00550","Critical",51527,5,5,100,46.9,91.7,9.6,23.8,24.1,1,0.0641025641025641,0.0943396226415094,0.908826382153249,0.908,0.917917917917918,0.957894736842105,0.224821973550356,0.132571428571429,3
"EVT-00317","Medium",3347,35,28,30.5,10.6,36.8,5.7,62.8,57.8,0.0621532711735737,0.448717948717949,0.528301886792453,0.234723569350145,0.182,0.368368368368368,0.547368421052632,0.621566632756867,0.517714285714286,1
"EVT-00450","High",15182,27,16,52.9,23.2,60.5,5.9,38,46.9,0.29252720300547,0.346153846153846,0.30188679245283,0.451988360814743,0.434,0.605605605605606,0.568421052631579,0.369277721261445,0.393142857142857,2
"EVT-00280","Medium",3072,60,30,35.9,17.5,32.3,4.4,60.1,67,0.0568002647305005,0.769230769230769,0.566037735849057,0.28709990300679,0.32,0.323323323323323,0.410526315789474,0.594099694811801,0.622857142857143,1
"EVT-00344","Medium",2255,49,40,20.7,8.6,22.2,2.6,76.8,72.8,0.0408969692250793,0.628205128205128,0.754716981132076,0.139670223084384,0.142,0.222222222222222,0.221052631578947,0.763987792472024,0.689142857142857,1
"EVT-00030","Low",688,56,36,17.6,9.7,12.9,1.9,83,81,0.0103945652385494,0.717948717948718,0.679245283018868,0.109602327837051,0.164,0.129129129129129,0.147368421052632,0.82706002034588,0.782857142857143,0
"EVT-00263","Medium",562,49,39,17.9,11.2,22.8,3,79.7,81.2,0.00794191501372316,0.628205128205128,0.735849056603774,0.112512124151309,0.194,0.228228228228228,0.263157894736842,0.793489318413021,0.785142857142857,1
"EVT-00446","High",13539,33,19,64.6,28.9,60.1,7.8,36.4,41,0.260545422692854,0.423076923076923,0.358490566037736,0.565470417070805,0.548,0.601601601601602,0.768421052631579,0.353001017293998,0.325714285714286,2
"EVT-00137","Low",281,69,44,7.2,5.3,10.2,1.8,99.1,85.3,0.00247211570280108,0.884615384615385,0.830188679245283,0.00872938894277401,0.076,0.102102102102102,0.136842105263158,0.990844354018311,0.832,0
"EVT-00214","Medium",3515,47,26,35.2,20.4,37.3,3.3,66.9,60.3,0.065423471473342,0.602564102564103,0.490566037735849,0.280310378273521,0.378,0.373373373373373,0.294736842105263,0.663275686673449,0.546285714285714,1
"EVT-00177","Low",505,59,42,13.6,11.7,13.4,2.2,83.5,81.3,0.0068323827691589,0.756410256410256,0.792452830188679,0.0708050436469447,0.204,0.134134134134134,0.178947368421053,0.832146490335707,0.786285714285714,0
"EVT-00331","Medium",2405,43,39,27.2,14.5,35.3,3.2,68.7,72.7,0.0438167909213011,0.551282051282051,0.735849056603774,0.202715809893307,0.26,0.353353353353353,0.284210526315789,0.681586978636826,0.688,1
"EVT-00553","Critical",41192,7,4,90.4,35.1,87.6,9,22.8,25.1,0.798824285130321,0.0897435897435897,0.0754716981132075,0.815712900096993,0.672,0.876876876876877,0.894736842105263,0.214649033570702,0.144,3
"EVT-00376","Medium",2825,48,33,24.5,7.8,25.6,3.6,78.6,67.6,0.051992291670722,0.615384615384615,0.622641509433962,0.176527643064985,0.126,0.256256256256256,0.326315789473684,0.782299084435402,0.629714285714286,1
"EVT-00591","Critical",33168,14,8,79.6,37.1,76,9,28.3,25.8,0.642633289860433,0.179487179487179,0.150943396226415,0.710960232783705,0.712,0.760760760760761,0.894736842105263,0.2706002034588,0.152,3
"EVT-00254","Medium",4411,20,18,34.9,19.2,38.5,4,49.8,58,0.0828645397387733,0.256410256410256,0.339622641509434,0.277400581959263,0.354,0.385385385385385,0.368421052631579,0.489318413021363,0.52,1
"EVT-00477","High",12033,20,13,59.6,26.5,65.5,7.1,47.4,46.1,0.231230412862788,0.256410256410256,0.245283018867925,0.516973811833172,0.5,0.655655655655656,0.694736842105263,0.464903357070193,0.384,2
"EVT-00229","Medium",3348,43,29,29.8,18.2,46,3.9,59.4,66.9,0.0621727366515485,0.551282051282051,0.547169811320755,0.227934044616877,0.334,0.46046046046046,0.357894736842105,0.586978636826043,0.621714285714286,1
"EVT-00478","High",13564,28,16,55.1,26.6,65.7,7.6,32.8,30.8,0.261032059642225,0.358974358974359,0.30188679245283,0.473326867119302,0.502,0.657657657657658,0.747368421052632,0.316378433367243,0.209142857142857,2
"EVT-00507","High",12797,14,17,48.4,26.4,59.4,7.2,45.9,39.2,0.246102038035544,0.179487179487179,0.320754716981132,0.408341416100873,0.498,0.594594594594595,0.705263157894737,0.449643947100712,0.305142857142857,2
"EVT-00080","Low",480,70,52,13.3,8.6,11.1,1.8,87.2,88.8,0.0063457458197886,0.897435897435897,0.981132075471698,0.0678952473326867,0.142,0.111111111111111,0.136842105263158,0.869786368260427,0.872,0
"EVT-00479","High",12630,13,12,54.9,24.7,60.7,6.7,44.2,43.4,0.24285130321375,0.166666666666667,0.226415094339623,0.471387002909796,0.464,0.607607607607608,0.652631578947368,0.4323499491353,0.353142857142857,2
"EVT-00124","Low",462,68,45,10.5,6,9.1,2.1,91.9,88.8,0.00599536721624199,0.871794871794872,0.849056603773585,0.040737148399612,0.09,0.0910910910910911,0.168421052631579,0.917599186164802,0.872,0
"EVT-00341","Medium",3205,44,33,37.5,15,33.9,3.5,90.8,72.2,0.0593891733011504,0.564102564102564,0.622641509433962,0.302618816682832,0.27,0.339339339339339,0.315789473684211,0.906408952187182,0.682285714285714,1
"EVT-00240","Medium",4102,43,27,41.1,17.3,42,4.7,71,63.8,0.0768497070445565,0.551282051282051,0.509433962264151,0.337536372453928,0.316,0.42042042042042,0.442105263157895,0.70498474059003,0.586285714285714,1
"EVT-00196","Medium",2688,51,39,28.7,12,28.9,3.1,81.1,63.5,0.0493255211881728,0.653846153846154,0.735849056603774,0.217264791464597,0.21,0.289289289289289,0.273684210526316,0.807731434384537,0.582857142857143,1
"EVT-00392","High",11290,44,23,51.3,26,46.4,6.2,42.6,47.6,0.216767562727503,0.564102564102564,0.433962264150943,0.4364694471387,0.49,0.464464464464464,0.6,0.416073245167853,0.401142857142857,2
"EVT-00480","High",13154,12,9,59.3,25.8,58.5,8.1,40.1,34.9,0.253051213672552,0.153846153846154,0.169811320754717,0.514064015518914,0.486,0.585585585585586,0.8,0.390640895218718,0.256,2
"EVT-00516","High",11590,30,14,51.5,26.2,54.6,6.7,51.5,41.5,0.222607206119946,0.384615384615385,0.264150943396226,0.438409311348206,0.494,0.546546546546547,0.652631578947368,0.506612410986775,0.331428571428571,2
"EVT-00132","Low",567,58,36,16.5,10.6,13.8,1.9,82.1,76.6,0.00803924240359722,0.743589743589744,0.679245283018868,0.0989330746847721,0.182,0.138138138138138,0.147368421052632,0.817904374364191,0.732571428571429,0
